date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1986-05-19,10.0,10.0,10.0,10.0,0,1.35289478294585,1.35289478294585,1.35289478294585,1.35289478294585,0,0.0,1.0
1986-05-20,9.98,9.98,9.98,9.98,0,1.35018899337996,1.35018899337996,1.35018899337996,1.35018899337996,0,0.0,1.0
1986-05-21,10.08,10.08,10.08,10.08,0,1.36371794120942,1.36371794120942,1.36371794120942,1.36371794120942,0,0.0,1.0
1986-05-22,10.06,10.06,10.06,10.06,0,1.36101215164352,1.36101215164352,1.36101215164352,1.36101215164352,0,0.0,1.0
1986-05-23,10.08,10.08,10.08,10.08,0,1.36371794120942,1.36371794120942,1.36371794120942,1.36371794120942,0,0.0,1.0
1986-05-27,10.13,10.13,10.13,10.13,0,1.37048241512415,1.37048241512415,1.37048241512415,1.37048241512415,0,0.0,1.0
1986-05-28,10.0,10.0,10.0,10.0,0,1.35289478294585,1.35289478294585,1.35289478294585,1.35289478294585,0,0.0,1.0
1986-05-29,9.96,9.96,9.96,9.96,0,1.34748320381407,1.34748320381407,1.34748320381407,1.34748320381407,0,0.0,1.0
1986-05-30,9.96,9.96,9.96,9.96,0,1.34748320381407,1.34748320381407,1.34748320381407,1.34748320381407,0,0.0,1.0
1986-06-02,9.83,9.83,9.83,9.83,0,1.32989557163577,1.32989557163577,1.32989557163577,1.32989557163577,0,0.0,1.0
1986-06-03,9.85,9.85,9.85,9.85,0,1.33260136120166,1.33260136120166,1.33260136120166,1.33260136120166,0,0.0,1.0
1986-06-04,9.83,9.83,9.83,9.83,0,1.32989557163577,1.32989557163577,1.32989557163577,1.32989557163577,0,0.0,1.0
1986-06-05,9.8,9.8,9.8,9.8,0,1.32583688728693,1.32583688728693,1.32583688728693,1.32583688728693,0,0.0,1.0
1986-06-06,9.94,9.94,9.94,9.94,0,1.34477741424817,1.34477741424817,1.34477741424817,1.34477741424817,0,0.0,1.0
1986-06-09,9.89,9.89,9.89,9.89,0,1.33801294033345,1.33801294033345,1.33801294033345,1.33801294033345,0,0.0,1.0
1986-06-10,9.85,9.85,9.85,9.85,0,1.33260136120166,1.33260136120166,1.33260136120166,1.33260136120166,0,0.0,1.0
1986-06-11,9.84,9.84,9.84,9.84,0,1.33124846641872,1.33124846641872,1.33124846641872,1.33124846641872,0,0.0,1.0
1986-06-12,9.87,9.87,9.87,9.87,0,1.33530715076755,1.33530715076755,1.33530715076755,1.33530715076755,0,0.0,1.0
1986-06-13,9.92,9.92,9.92,9.92,0,1.34207162468228,1.34207162468228,1.34207162468228,1.34207162468228,0,0.0,1.0
1986-06-16,10.06,10.06,10.06,10.06,0,1.36101215164352,1.36101215164352,1.36101215164352,1.36101215164352,0,0.0,1.0
1986-06-17,10.06,10.06,10.06,10.06,0,1.36101215164352,1.36101215164352,1.36101215164352,1.36101215164352,0,0.0,1.0
1986-06-18,10.03,10.03,10.03,10.03,0,1.35695346729469,1.35695346729469,1.35695346729469,1.35695346729469,0,0.0,1.0
1986-06-19,9.97,9.97,9.97,9.97,0,1.34883609859701,1.34883609859701,1.34883609859701,1.34883609859701,0,0.0,1.0
1986-06-20,10.02,10.02,10.02,10.02,0,1.35560057251174,1.35560057251174,1.35560057251174,1.35560057251174,0,0.0,1.0
1986-06-23,10.08,10.08,10.08,10.08,0,1.36371794120942,1.36371794120942,1.36371794120942,1.36371794120942,0,0.0,1.0
1986-06-24,10.12,10.12,10.12,10.12,0,1.3691295203412,1.3691295203412,1.3691295203412,1.3691295203412,0,0.0,1.0
1986-06-25,10.14,10.14,10.14,10.14,0,1.37183530990709,1.37183530990709,1.37183530990709,1.37183530990709,0,0.0,1.0
1986-06-26,10.15,10.15,10.15,10.15,0,1.37318820469004,1.37318820469004,1.37318820469004,1.37318820469004,0,0.0,1.0
1986-06-27,10.19,10.19,10.19,10.19,0,1.37859978382182,1.37859978382182,1.37859978382182,1.37859978382182,0,0.0,1.0
1986-06-30,10.22,10.22,10.22,10.22,0,1.38265846817066,1.38265846817066,1.38265846817066,1.38265846817066,0,0.0,1.0
1986-07-01,10.22,10.22,10.22,10.22,0,1.38265846817066,1.38265846817066,1.38265846817066,1.38265846817066,0,0.0,1.0
1986-07-02,10.22,10.22,10.22,10.22,0,1.38265846817066,1.38265846817066,1.38265846817066,1.38265846817066,0,0.0,1.0
1986-07-03,10.29,10.29,10.29,10.29,0,1.39212873165128,1.39212873165128,1.39212873165128,1.39212873165128,0,0.0,1.0
