date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1989-01-03,10.01,10.01,10.01,10.01,0,3.30023652538769,3.30023652538769,3.30023652538769,3.30023652538769,0,0.0,1.0
1989-01-04,9.97,9.97,9.97,9.97,0,3.28704876704448,3.28704876704448,3.28704876704448,3.28704876704448,0,0.0,1.0
1989-01-05,9.94,9.94,9.94,9.94,0,3.27715794828708,3.27715794828708,3.27715794828708,3.27715794828708,0,0.0,1.0
1989-01-06,9.9,9.9,9.9,9.9,0,3.26397018994387,3.26397018994387,3.26397018994387,3.26397018994387,0,0.0,1.0
1989-01-09,9.93,9.93,9.93,9.93,0,3.27386100870127,3.27386100870127,3.27386100870127,3.27386100870127,0,0.0,1.0
1989-01-10,9.94,9.94,9.94,9.94,0,3.27715794828708,3.27715794828708,3.27715794828708,3.27715794828708,0,0.0,1.0
1989-01-11,9.97,9.97,9.97,9.97,0,3.28704876704448,3.28704876704448,3.28704876704448,3.28704876704448,0,0.0,1.0
1989-01-12,9.99,9.99,9.99,9.99,0,3.29364264621609,3.29364264621609,3.29364264621609,3.29364264621609,0,0.0,1.0
1989-01-13,9.95,9.95,9.95,9.95,0,3.28045488787288,3.28045488787288,3.28045488787288,3.28045488787288,0,0.0,1.0
1989-01-16,10.02,10.02,10.02,10.02,0,3.30353346497349,3.30353346497349,3.30353346497349,3.30353346497349,0,0.0,1.0
1989-01-17,10.11,10.11,10.11,10.11,0,3.33320592124571,3.33320592124571,3.33320592124571,3.33320592124571,0,0.0,1.0
1989-01-18,10.06,10.06,10.06,10.06,0,3.3167212233167,3.3167212233167,3.3167212233167,3.3167212233167,0,0.0,1.0
1989-01-19,10.11,10.11,10.11,10.11,0,3.33320592124571,3.33320592124571,3.33320592124571,3.33320592124571,0,0.0,1.0
1989-01-20,10.18,10.18,10.18,10.18,0,3.35628449834632,3.35628449834632,3.35628449834632,3.35628449834632,0,0.0,1.0
1989-01-23,10.22,10.22,10.22,10.22,0,3.36947225668953,3.36947225668953,3.36947225668953,3.36947225668953,0,0.0,1.0
1989-01-24,10.26,10.26,10.26,10.26,0,3.38266001503274,3.38266001503274,3.38266001503274,3.38266001503274,0,0.0,1.0
1989-01-25,10.34,10.34,10.34,10.34,0,3.40903553171915,3.40903553171915,3.40903553171915,3.40903553171915,0,0.0,1.0
1989-01-26,10.31,10.31,10.31,10.31,0,3.39914471296175,3.39914471296175,3.39914471296175,3.39914471296175,0,0.0,1.0
1989-01-27,10.38,10.38,10.38,10.38,0,3.42222329006236,3.42222329006236,3.42222329006236,3.42222329006236,0,0.0,1.0
1989-01-30,10.48,10.48,10.48,10.48,0,3.45519268592038,3.45519268592038,3.45519268592038,3.45519268592038,0,0.0,1.0
