date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-01-31,298.01,298.01,298.01,298.01,0,291.115641147605,291.115641147605,291.115641147605,291.115641147605,0,0.0,1.0
2020-02-03,300.17,300.17,300.17,300.17,0,293.225670290515,293.225670290515,293.225670290515,293.225670290515,0,0.0,1.0
2020-02-04,304.67,304.67,304.67,304.67,0,297.621564338246,297.621564338246,297.621564338246,297.621564338246,0,0.0,1.0
2020-02-05,308.1,308.1,308.1,308.1,0,300.972212467961,300.972212467961,300.972212467961,300.972212467961,0,0.0,1.0
2020-02-06,309.18,309.18,309.18,309.18,0,302.027227039416,302.027227039416,302.027227039416,302.027227039416,0,0.0,1.0
2020-02-07,307.57,307.57,307.57,307.57,0,300.454473835672,300.454473835672,300.454473835672,300.454473835672,0,0.0,1.0
2020-02-10,309.87,309.87,309.87,309.87,0,302.701264126735,302.701264126735,302.701264126735,302.701264126735,0,0.0,1.0
2020-02-11,310.4,310.4,310.4,310.4,0,303.219002759023,303.219002759023,303.219002759023,303.219002759023,0,0.0,1.0
2020-02-12,312.41,312.41,312.41,312.41,0,305.182502100343,305.182502100343,305.182502100343,305.182502100343,0,0.0,1.0
2020-02-13,312.01,312.01,312.01,312.01,0,304.791755962767,304.791755962767,304.791755962767,304.791755962767,0,0.0,1.0
2020-02-14,312.63,312.63,312.63,312.63,0,305.39741247601,305.39741247601,305.39741247601,305.39741247601,0,0.0,1.0
2020-02-18,311.73,311.73,311.73,311.73,0,304.518233666463,304.518233666463,304.518233666463,304.518233666463,0,0.0,1.0
2020-02-19,313.25,313.25,313.25,313.25,0,306.003068989252,306.003068989252,306.003068989252,306.003068989252,0,0.0,1.0
2020-02-20,312.06,312.06,312.06,312.06,0,304.840599229964,304.840599229964,304.840599229964,304.840599229964,0,0.0,1.0
2020-02-21,308.79,308.79,308.79,308.79,0,301.646249555279,301.646249555279,301.646249555279,301.646249555279,0,0.0,1.0
2020-02-24,298.47,298.47,298.47,298.47,0,291.564999205817,291.564999205817,291.564999205817,291.564999205817,0,0.0,1.0
2020-02-25,289.44,289.44,289.44,289.44,0,282.743905150038,282.743905150038,282.743905150038,282.743905150038,0,0.0,1.0
2020-02-26,288.34,288.34,288.34,288.34,0,281.669353271703,281.669353271703,281.669353271703,281.669353271703,0,0.0,1.0
2020-02-27,275.66,275.66,275.66,275.66,0,269.282700710542,269.282700710542,269.282700710542,269.282700710542,0,0.0,1.0
2020-02-28,273.45,273.45,273.45,273.45,0,267.123828300434,267.123828300434,267.123828300434,267.123828300434,0,0.0,1.0
2020-03-02,286.03,286.03,286.03,286.03,0,279.412794327202,279.412794327202,279.412794327202,279.412794327202,0,0.0,1.0
2020-03-03,278.0,278.0,278.0,278.0,0,271.568565615362,271.568565615362,271.568565615362,271.568565615362,0,0.0,1.0
2020-03-04,289.74,289.74,289.74,289.74,0,283.03696475322,283.03696475322,283.03696475322,283.03696475322,0,0.0,1.0
2020-03-05,279.98,279.98,279.98,279.98,0,273.502758996364,273.502758996364,273.502758996364,273.502758996364,0,0.0,1.0
2020-03-06,275.21,275.21,275.21,275.21,0,268.843111305769,268.843111305769,268.843111305769,268.843111305769,0,0.0,1.0
2020-03-09,253.22,253.22,253.22,253.22,0,248.448995833796,248.448995833796,248.448995833796,248.448995833796,0,1.1129,1.0
2020-03-10,265.73,265.73,265.73,265.73,0,260.723290667857,260.723290667857,260.723290667857,260.723290667857,0,0.0,1.0
2020-03-11,252.77,252.77,252.77,252.77,0,248.007474436888,248.007474436888,248.007474436888,248.007474436888,0,0.0,1.0
2020-03-12,228.78,228.78,228.78,228.78,0,224.469478188358,224.469478188358,224.469478188358,224.469478188358,0,0.0,1.0
2020-03-13,250.1,250.1,250.1,250.1,0,245.38778081523,245.38778081523,245.38778081523,245.38778081523,0,0.0,1.0
2020-03-16,220.14,220.14,220.14,220.14,0,215.992267367711,215.992267367711,215.992267367711,215.992267367711,0,0.0,1.0
2020-03-17,233.3,233.3,233.3,233.3,0,228.90431533064,228.90431533064,228.90431533064,228.90431533064,0,0.0,1.0
2020-03-18,221.23,221.23,221.23,221.23,0,217.06173030689,217.06173030689,217.06173030689,217.06173030689,0,0.0,1.0
2020-03-19,222.27,222.27,222.27,222.27,0,218.082135313079,218.082135313079,218.082135313079,218.082135313079,0,0.0,1.0
2020-03-20,212.67,212.67,212.67,212.67,0,208.663012179028,208.663012179028,208.663012179028,208.663012179028,0,0.0,1.0
2020-03-23,206.44,206.44,206.44,206.44,0,202.550393728493,202.550393728493,202.550393728493,202.550393728493,0,0.0,1.0
2020-03-24,225.84,225.84,225.84,225.84,0,221.584871728554,221.584871728554,221.584871728554,221.584871728554,0,0.0,1.0
2020-03-25,228.45,228.45,228.45,228.45,0,224.145695830625,224.145695830625,224.145695830625,224.145695830625,0,0.0,1.0
2020-03-26,242.71,242.71,242.71,242.71,0,238.13701831933,238.13701831933,238.13701831933,238.13701831933,0,0.0,1.0
2020-03-27,234.54,234.54,234.54,234.54,0,230.120952068788,230.120952068788,230.120952068788,230.120952068788,0,0.0,1.0
2020-03-30,242.43,242.43,242.43,242.43,0,237.862293894587,237.862293894587,237.862293894587,237.862293894587,0,0.0,1.0
2020-03-31,238.57,238.57,238.57,238.57,0,234.07502146777,234.07502146777,234.07502146777,234.07502146777,0,0.0,1.0
2020-04-01,228.04,228.04,228.04,228.04,0,223.743420780108,223.743420780108,223.743420780108,223.743420780108,0,0.0,1.0
2020-04-02,233.29,233.29,233.29,233.29,0,228.894503744042,228.894503744042,228.894503744042,228.894503744042,0,0.0,1.0
2020-04-03,229.79,229.79,229.79,229.79,0,225.460448434752,225.460448434752,225.460448434752,225.460448434752,0,0.0,1.0
2020-04-06,245.94,245.94,245.94,245.94,0,241.306160790474,241.306160790474,241.306160790474,241.306160790474,0,0.0,1.0
2020-04-07,245.55,245.55,245.55,245.55,0,240.923508913153,240.923508913153,240.923508913153,240.923508913153,0,0.0,1.0
2020-04-08,253.98,253.98,253.98,253.98,0,249.194676415242,249.194676415242,249.194676415242,249.194676415242,0,0.0,1.0
2020-04-09,257.69,257.69,257.69,257.69,0,252.834775043089,252.834775043089,252.834775043089,252.834775043089,0,0.0,1.0
2020-04-13,255.09,255.09,255.09,255.09,0,250.283762527617,250.283762527617,250.283762527617,250.283762527617,0,0.0,1.0
2020-04-14,262.92,262.92,262.92,262.92,0,257.966234833827,257.966234833827,257.966234833827,257.966234833827,0,0.0,1.0
2020-04-15,257.15,257.15,257.15,257.15,0,252.304949366798,252.304949366798,252.304949366798,252.304949366798,0,0.0,1.0
2020-04-16,258.64,258.64,258.64,258.64,0,253.766875769896,253.766875769896,253.766875769896,253.766875769896,0,0.0,1.0
2020-04-17,265.58,265.58,265.58,265.58,0,260.576116868887,260.576116868887,260.576116868887,260.576116868887,0,0.0,1.0
2020-04-20,260.83,260.83,260.83,260.83,0,255.915613234851,255.915613234851,255.915613234851,255.915613234851,0,0.0,1.0
