date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
1989-07-31,33.89,33.89,31.22,31.22,0,16.9609597553983,16.9609597553983,15.6247023772067,15.6247023772067,0,0.0,1.0
1989-08-31,34.52,34.58,33.45,33.67,0,17.2762564401401,17.3062846958298,16.7407525470072,16.8508561512027,0,0.0,1.0
1989-09-29,34.2,34.76,33.75,34.76,0,17.2068004453293,17.3963694628989,16.8908938254557,17.3963694628989,0,0.18,1.0
1989-10-31,33.4,35.26,32.74,34.37,0,16.8043021892982,17.7401106345705,16.4722411280725,17.2923313247359,0,0.0,1.0
1989-11-30,34.08,34.08,32.67,33.48,0,17.1464257069246,17.1464257069246,16.4370225306698,16.8445520149013,0,0.0,1.0
1989-12-29,33.64,34.78,33.38,34.53,0,17.5537833637101,17.5537833637101,16.9954888609129,17.3728309759421,0,1.24,1.0
1990-01-31,31.38,34.24,30.8,34.24,0,16.3744863838651,17.8668710574742,16.0718349465597,17.8668710574742,0,0.0,1.0
1990-02-28,31.78,32.02,31.02,31.36,0,16.5832115130412,16.7084465905469,16.1866337676066,16.3640501274063,0,0.0,1.0
1990-03-30,32.38,32.93,31.86,31.86,0,17.015579403784,17.1832962594225,16.6249565388764,16.6249565388764,0,0.23,1.0
1990-04-30,31.57,32.87,31.4,32.27,0,16.5899271703972,17.2730727301538,16.5005927510444,16.9577747794969,0,0.0,1.0
1990-05-31,34.63,34.63,31.72,31.72,0,18.1979467187474,18.1979467187474,16.6687516580614,16.6687516580614,0,0.0,1.0
1990-06-29,34.22,35.24,33.82,34.82,0,18.0782012433614,18.5184996352486,17.7828044170491,18.2977910697887,0,0.18,1.0
1990-07-31,34.1,35.29,33.82,34.36,0,18.0148060315203,18.6434752156115,17.8668838705576,18.1521623238427,0,0.0,1.0
1990-08-31,31.02,34.04,29.5,34.04,0,16.3876622609313,17.9831084255997,15.5846562442771,17.9831084255997,0,0.0,1.0
1990-09-28,29.32,31.2,28.84,31.08,0,15.5843652427946,16.482755078693,15.3292323875238,16.4193598668519,0,0.18,1.0
1990-10-31,29.2,30.22,28.34,30.19,0,15.5205820289769,16.0627393464275,15.0634689966166,16.0467935429731,0,0.0,1.0
1990-11-30,31.08,31.08,29.44,29.49,0,16.5198523787878,16.5198523787878,15.6481484566123,15.6747247957031,0,0.0,1.0
1990-12-31,31.24,32.04,31.06,31.28,0,16.9684294948966,17.0301180893295,16.6261577351506,16.6261577351506,0,0.68,1.0
1991-01-31,32.6,32.6,29.5,30.89,0,17.7071319312942,17.7071319312942,16.0233249071527,16.7783222502355,0,0.0,1.0
1991-02-28,34.92,35.1,32.52,32.52,0,18.9672713816194,19.0650408217308,17.6636788468002,17.6636788468002,0,0.0,1.0
